Date,series ,open,high,low,PREV. CLOSE ,ltp ,close,vwap ,52W H,52W L,VOLUME,VALUE ,No of trades 
2013-01-02,EQ,4988.95,5050.00,4932.00,4951.60,4936.15,4974.30,4978.81,5544.45,3925.00,45666.00,227362238.65,4065.00
2013-01-01,EQ,5001.00,5001.00,4925.00,4992.30,4965.00,4951.60,4978.48,5544.45,3925.00,4220.00,21009170.50,1044.00
2012-12-31,EQ,4997.65,5015.95,4936.00,4965.05,4987.00,4992.30,4993.86,5544.45,3925.00,11764.00,58747778.85,3004.00
2012-12-28,EQ,4989.00,4990.95,4932.10,4949.95,4964.00,4965.05,4969.62,5544.45,3925.00,13262.00,65907042.05,4038.00
2012-12-27,EQ,4830.00,5024.20,4830.00,4841.80,4990.00,4949.95,4918.04,5544.45,3925.00,38715.00,190401974.20,3801.00
2012-12-26,EQ,4818.60,4870.00,4799.65,4828.50,4848.00,4841.80,4840.16,5544.45,3925.00,42611.00,206244125.15,2911.00
2012-12-24,EQ,4905.05,4905.05,4806.20,4900.50,4827.00,4828.50,4838.09,5544.45,3925.00,4266.00,20639273.10,1146.00
2012-12-21,EQ,4887.00,4965.00,4877.10,4886.15,4900.00,4900.50,4903.39,5544.45,3925.00,37648.00,184602947.45,2809.00
2012-12-20,EQ,4929.00,4945.00,4872.00,4912.65,4889.90,4886.15,4892.79,5544.45,3925.00,12695.00,62114006.30,2628.00
2012-12-19,EQ,4776.40,4945.00,4772.00,4796.15,4940.00,4912.65,4877.50,5544.45,3925.00,43974.00,214483193.80,5536.00
2012-12-18,EQ,4770.45,4850.00,4770.20,4789.10,4799.00,4796.15,4800.85,5544.45,3925.00,63282.00,303807462.65,3121.00
2012-12-17,EQ,4830.00,4830.00,4772.30,4796.55,4790.00,4789.10,4810.99,5544.45,3925.00,14830.00,71346985.10,2216.00
2012-12-14,EQ,4717.30,4892.00,4717.30,4841.85,4782.70,4796.55,4804.16,5544.45,3925.00,7409.00,35594044.50,1631.00
2012-12-13,EQ,4839.90,4851.00,4790.00,4818.20,4835.00,4841.85,4832.05,5544.45,3925.00,8540.00,41265690.20,2006.00
2012-12-12,EQ,4899.00,4899.00,4755.00,4827.60,4817.00,4818.20,4817.43,5544.45,3925.00,5263.00,25354145.70,1250.00
2012-12-11,EQ,4800.10,4860.00,4650.00,4806.60,4848.95,4827.60,4801.57,5544.45,3925.00,14396.00,69123381.55,2184.00
2012-12-10,EQ,4875.80,4875.80,4776.00,4827.50,4810.00,4806.60,4805.33,5544.45,3925.00,13085.00,62877703.40,3269.00
2012-12-07,EQ,4840.00,4840.00,4800.00,4813.40,4825.00,4827.50,4825.28,5544.45,3925.00,31715.00,153033662.10,2851.00
2012-12-06,EQ,4838.00,4864.00,4782.20,4815.45,4810.00,4813.40,4819.79,5544.45,3925.00,6236.00,30056214.25,1698.00
2012-12-05,EQ,4794.00,4840.00,4794.00,4781.10,4810.00,4815.45,4810.79,5544.45,3925.00,7535.00,36249294.85,1821.00
2012-12-04,EQ,4738.00,4790.00,4707.05,4687.85,4777.00,4781.10,4771.49,5544.45,3925.00,14084.00,67201663.95,5859.00
2012-12-03,EQ,4849.90,4849.90,4655.65,4767.40,4700.00,4687.85,4718.81,5544.45,3925.00,17270.00,81493867.70,5432.00
2012-11-30,EQ,4774.90,4900.00,4630.00,4747.65,4800.00,4767.40,4739.82,5544.45,3925.00,46425.00,220046121.95,6345.00
2012-11-29,EQ,4676.40,5544.45,4630.15,4620.40,4675.00,4747.65,4761.64,5544.45,3925.00,38059.00,181223386.65,7157.00
2012-11-27,EQ,4689.00,4689.00,4600.00,4599.75,4638.90,4620.40,4639.15,5429.00,3925.00,12251.00,56834243.25,2261.00
2012-11-26,EQ,4630.00,4710.00,4583.00,4619.55,4583.00,4599.75,4652.30,5429.00,3925.00,17469.00,81270995.35,5722.00
2012-11-23,EQ,4586.00,4629.90,4580.00,4620.10,4620.00,4619.55,4604.23,5429.00,3925.00,22522.00,103696556.65,1453.00
2012-11-22,EQ,4627.05,4645.45,4583.35,4627.40,4619.50,4620.10,4620.08,5429.00,3925.00,24653.00,113898822.05,1955.00
2012-11-21,EQ,4620.00,4644.00,4599.95,4609.40,4630.00,4627.40,4624.78,5429.00,3925.00,27333.00,126409176.95,1372.00
2012-11-20,EQ,4650.00,4650.00,4598.00,4599.20,4624.00,4609.40,4608.47,5429.00,3925.00,40332.00,185868763.15,3681.00
2012-11-19,EQ,4650.00,4847.70,4575.00,4724.65,4590.05,4599.20,4655.83,5429.00,3925.00,52134.00,242727296.75,1752.00
2012-11-16,EQ,4714.00,4763.95,4710.85,4720.05,4730.00,4724.65,4722.78,5429.00,3925.00,10664.00,50363763.80,781.00
2012-11-15,EQ,4785.00,4785.00,4713.00,4792.65,4728.80,4720.05,4733.12,5429.00,3925.00,27025.00,127912502.55,3492.00
2012-11-13,EQ,4800.00,4848.00,4760.00,4802.65,4823.00,4792.65,4784.46,5429.00,3925.00,4193.00,20061257.50,654.00
2012-11-12,EQ,4870.00,4900.00,4799.95,4863.55,4811.00,4802.65,4825.02,5429.00,3925.00,5069.00,24458004.65,1412.00
2012-11-09,EQ,4899.95,4920.00,4850.00,4892.80,4865.00,4863.55,4872.79,5429.00,3925.00,7950.00,38738648.70,1660.00
2012-11-08,EQ,4820.00,4915.50,4820.00,4857.25,4890.00,4892.80,4892.13,5429.00,3925.00,12260.00,59977561.95,4081.00
2012-11-07,EQ,4869.90,4886.00,4839.95,4859.80,4860.00,4857.25,4871.36,5429.00,3925.00,32460.00,158124470.95,2054.00
2012-11-06,EQ,4798.75,4888.00,4798.75,4841.05,4850.00,4859.80,4868.95,5429.00,3925.00,18470.00,89929534.15,5596.00
2012-11-05,EQ,4824.95,4849.25,4782.50,4780.45,4830.00,4841.05,4824.87,5429.00,3925.00,19795.00,95508313.50,6593.00
2012-11-02,EQ,4788.85,4788.85,4690.10,4726.10,4780.00,4780.45,4773.52,5429.00,3925.00,47155.00,225095387.30,4226.00
2012-11-01,EQ,4698.90,4734.80,4640.20,4700.10,4729.90,4726.10,4711.10,5429.00,3925.00,9718.00,45782438.70,3110.00
2012-10-31,EQ,4749.90,4749.90,4655.15,4689.25,4700.00,4700.10,4699.71,5429.00,3925.00,7162.00,33659337.80,1114.00
2012-10-30,EQ,4700.00,4700.00,4650.00,4672.50,4690.00,4689.25,4670.31,5429.00,3925.00,31953.00,149230573.10,1645.00
2012-10-29,EQ,4674.90,4700.00,4649.95,4651.90,4670.00,4672.50,4673.84,5429.00,3925.00,6246.00,29192834.35,2226.00
2012-10-26,EQ,4680.00,4700.00,4650.00,4687.95,4650.00,4651.90,4666.88,5429.00,3925.00,13517.00,63082225.10,1181.00
2012-10-25,EQ,4734.00,4734.00,4652.35,4669.60,4682.50,4687.95,4681.45,5429.00,3925.00,10159.00,47558875.20,3025.00
2012-10-23,EQ,4758.00,4770.05,4660.00,4766.30,4670.00,4669.60,4716.74,5429.00,3925.00,32247.00,152100694.10,2729.00
2012-10-22,EQ,4768.80,4794.00,4663.30,4768.80,4758.00,4766.30,4766.70,5429.00,3925.00,5131.00,24457947.45,1213.00
2012-10-19,EQ,4700.00,4785.95,4700.00,4741.25,4785.00,4768.80,4731.48,5429.00,3925.00,42975.00,203335447.55,1780.00
2012-10-18,EQ,4760.00,4784.50,4728.95,4760.25,4735.35,4741.25,4750.77,5429.00,3925.00,8098.00,38471767.80,1643.00
2012-10-17,EQ,4765.60,4800.00,4740.00,4765.60,4762.00,4760.25,4758.67,5429.00,3925.00,4920.00,23412673.00,1108.00
2012-10-16,EQ,4699.90,4799.00,4699.85,4695.60,4769.95,4765.60,4746.42,5429.00,3925.00,21940.00,104136502.25,5325.00
2012-10-15,EQ,4675.00,4720.00,4649.95,4680.25,4680.00,4695.60,4684.14,5429.00,3925.00,24248.00,113581126.00,1731.00
2012-10-12,EQ,4560.00,4695.00,4526.30,4646.15,4681.20,4680.25,4670.71,5429.00,3925.00,23494.00,109733692.75,3173.00
2012-10-11,EQ,4655.00,5429.00,4616.15,4640.40,4650.15,4646.15,4694.86,5429.00,3925.00,25306.00,118808034.50,2587.00
2012-10-10,EQ,4626.00,4674.00,4600.00,4630.50,4640.00,4640.40,4632.65,5024.00,3925.00,11007.00,50991554.55,1353.00
2012-10-09,EQ,4633.95,4670.00,4605.00,4602.15,4634.00,4630.50,4637.76,5024.00,3925.00,29262.00,135710067.20,1798.00
2012-10-08,EQ,4600.00,4615.00,4505.00,4599.50,4600.00,4602.15,4599.28,5024.00,3925.00,61737.00,283945909.45,1546.00
2012-10-05,EQ,4586.00,4610.00,4580.10,4586.05,4586.70,4599.50,4604.11,5024.00,3925.00,55826.00,257029137.00,3683.00
2012-10-04,EQ,4542.00,4600.00,4490.00,4557.90,4594.90,4586.05,4588.21,5024.00,3925.00,40826.00,187318106.95,2596.00
2012-10-03,EQ,4435.55,4570.00,4372.90,4435.55,4550.00,4557.90,4519.36,5024.00,3925.00,35246.00,159289516.20,5140.00
2012-10-01,EQ,4438.80,4450.00,4407.50,4401.95,4440.00,4435.55,4434.96,5024.00,3925.00,20435.00,90628369.25,2482.00
2012-09-28,EQ,4314.00,4433.00,4308.00,4324.40,4425.00,4401.95,4394.34,5024.00,3925.00,41764.00,183525228.00,4580.00
2012-09-27,EQ,4378.85,4378.85,4300.00,4344.20,4303.70,4324.40,4323.00,5024.00,3925.00,39145.00,169223922.55,3355.00
2012-09-26,EQ,4335.00,4389.00,4335.00,4350.60,4345.10,4344.20,4357.73,5024.00,3925.00,11830.00,51551920.25,2501.00
2012-09-25,EQ,4344.00,4374.00,4320.00,4352.25,4355.00,4350.60,4352.86,5024.00,3925.00,8835.00,38457531.60,2044.00
2012-09-24,EQ,4370.05,4390.00,4325.00,4354.10,4351.15,4352.25,4353.71,5024.00,3925.00,12189.00,53067342.35,1692.00
2012-09-21,EQ,4388.80,4394.95,4348.00,4360.25,4369.95,4354.10,4374.21,5024.00,3925.00,35233.00,154116663.50,3540.00
2012-09-20,EQ,4400.00,4428.90,4351.00,4400.80,4369.00,4360.25,4374.63,5024.00,3925.00,32753.00,143282299.65,4075.00
2012-09-18,EQ,4436.00,4465.00,4400.00,4461.90,4405.00,4400.80,4421.31,5024.00,3925.00,22475.00,99368970.45,2963.00
2012-09-17,EQ,4489.40,4529.95,4443.00,4489.40,4459.00,4461.90,4455.87,5024.00,3925.00,72209.00,321753911.95,3469.00
2012-09-14,EQ,4555.00,4614.95,4467.00,4535.30,4485.00,4489.40,4499.02,5024.00,3925.00,26678.00,120024772.55,4718.00
2012-09-13,EQ,4634.90,4634.90,4500.00,4574.35,4546.20,4535.30,4526.13,5024.00,3925.00,9241.00,41825998.05,2420.00
2012-09-12,EQ,4558.95,4605.80,4519.95,4519.35,4575.00,4574.35,4573.58,5024.00,3925.00,9928.00,45406521.40,1863.00
2012-09-11,EQ,4646.70,4646.70,4501.00,4589.70,4535.00,4519.35,4548.13,5024.00,3925.00,11481.00,52217068.90,2433.00
2012-09-10,EQ,4621.00,4640.00,4580.00,4654.15,4583.00,4589.70,4602.03,5024.00,3925.00,14107.00,64920773.40,3353.00
2012-09-08,EQ,4600.55,4669.90,4600.55,4602.80,4669.90,4654.15,4644.64,5024.00,3925.00,1729.00,8030582.25,312.00
2012-09-07,EQ,4676.80,4676.80,4575.00,4603.85,4649.00,4602.80,4602.06,5024.00,3925.00,119460.00,549761517.45,3424.00
2012-09-06,EQ,4550.05,4640.00,4550.05,4599.25,4620.00,4603.85,4603.81,5024.00,3925.00,31120.00,143270685.95,3736.00
2012-09-05,EQ,4621.00,4635.00,4580.00,4621.90,4600.00,4599.25,4602.57,5024.00,3925.00,24993.00,115032084.35,2377.00
2012-09-04,EQ,4648.00,4678.95,4595.00,4593.25,4603.55,4621.90,4612.72,5024.00,3925.00,11094.00,51173511.05,3129.00
2012-09-03,EQ,4600.00,4648.95,4584.95,4635.30,4605.00,4593.25,4598.40,5024.00,3925.00,23415.00,107671536.75,3575.00
2012-08-31,EQ,4669.65,4704.00,4610.00,4669.65,4635.00,4635.30,4639.90,5024.00,3925.00,54236.00,251649856.70,6551.00
2012-08-30,EQ,4696.75,4706.75,4610.10,4701.05,4692.40,4669.65,4677.46,5024.00,3925.00,11821.00,55292289.25,2483.00
2012-08-29,EQ,4714.95,4719.00,4648.00,4721.95,4684.30,4701.05,4688.81,5024.00,3925.00,10568.00,49551318.30,1878.00
2012-08-28,EQ,4753.75,4753.75,4644.00,4732.75,4731.00,4721.95,4705.77,5024.00,3925.00,12895.00,60680897.65,2941.00
2012-08-27,EQ,4710.30,4759.90,4635.00,4710.30,4750.00,4732.75,4720.25,5024.00,3925.00,12529.00,59140043.05,1887.00
2012-08-24,EQ,4500.00,4750.00,4500.00,4688.05,4720.00,4710.30,4687.06,5024.00,3925.00,21063.00,98723528.95,4312.00
2012-08-23,EQ,4591.05,4709.00,4588.00,4590.75,4696.00,4688.05,4675.35,5024.00,3925.00,30033.00,140414781.60,5924.00
2012-08-22,EQ,4591.00,4618.95,4565.00,4591.90,4591.00,4590.75,4589.93,5024.00,3925.00,41989.00,192726774.25,1136.00
2012-08-21,EQ,4443.00,4633.80,4435.00,4460.65,4599.00,4591.90,4540.95,5024.00,3925.00,36645.00,166403030.20,3614.00
2012-08-17,EQ,4428.05,4479.00,4428.05,4441.90,4450.10,4460.65,4454.65,5024.00,3925.00,80663.00,359325317.30,1280.00
2012-08-16,EQ,4426.00,4455.00,4420.00,4452.45,4446.00,4441.90,4437.70,5024.00,3925.00,16158.00,71704316.00,2627.00
2012-08-14,EQ,4425.00,4463.90,4401.00,4434.00,4450.05,4452.45,4444.96,5024.00,3925.00,21658.00,96269044.00,1791.00
2012-08-13,EQ,4473.35,4473.35,4400.50,4399.10,4449.00,4434.00,4422.41,5024.00,3925.00,2837.00,12546386.65,943.00
2012-08-10,EQ,4469.00,4473.90,4390.00,4456.35,4391.70,4399.10,4416.32,5024.00,3925.00,40789.00,180137458.60,2987.00
2012-08-09,EQ,4453.00,4464.40,4400.40,4409.40,4463.15,4456.35,4448.45,5024.00,3925.00,7650.00,34030635.15,3253.00
2012-08-08,EQ,4475.00,4475.00,4400.00,4459.25,4409.10,4409.40,4416.16,5024.00,3925.00,12893.00,56937542.80,2084.00
2012-08-07,EQ,4422.75,4485.95,4400.35,4400.60,4451.00,4459.25,4446.26,5024.00,3925.00,43301.00,192527316.30,2674.00
2012-08-06,EQ,4400.00,4430.50,4375.00,4370.60,4398.25,4400.60,4410.48,5024.00,3925.00,11823.00,52145070.40,2075.00
2012-08-03,EQ,4400.00,4443.95,4350.00,4399.85,4379.70,4370.60,4368.23,5024.00,3925.00,30596.00,133650441.10,6243.00
2012-08-02,EQ,4495.90,4527.80,4365.20,4422.40,4400.05,4399.85,4402.53,5024.00,3925.00,42869.00,188732230.80,3024.00
2012-08-01,EQ,4475.00,4491.85,4418.00,4478.65,4421.00,4422.40,4433.97,5024.00,3925.00,17334.00,76858436.45,3818.00
2012-07-31,EQ,4500.00,4518.90,4460.05,4504.60,4480.00,4478.65,4479.52,5024.00,3925.00,5756.00,25784098.75,1524.00
2012-07-30,EQ,4457.00,4540.00,4431.50,4456.70,4481.00,4504.60,4506.51,5024.00,3925.00,22522.00,101495655.15,2973.00
2012-07-27,EQ,4470.95,4489.50,4438.00,4438.00,4458.00,4456.70,4468.75,5024.00,3925.00,6809.00,30427714.10,1644.00
2012-07-26,EQ,4465.40,4480.00,4430.00,4450.05,4440.00,4438.00,4454.41,5024.00,3925.00,12285.00,54722477.60,1494.00
2012-07-25,EQ,4416.70,4475.00,4416.70,4450.65,4436.55,4450.05,4448.81,5024.00,3925.00,11027.00,49057058.85,1587.00
2012-07-24,EQ,4476.30,4485.00,4426.10,4464.10,4450.00,4450.65,4460.88,5024.00,3925.00,12070.00,53842864.90,2831.00
2012-07-23,EQ,4464.60,4531.00,4450.00,4514.85,4468.60,4464.10,4464.55,5024.00,3925.00,8784.00,39216602.25,3669.00
2012-07-20,EQ,4484.65,4539.00,4483.65,4485.00,4510.00,4514.85,4522.95,5024.00,3925.00,14460.00,65401874.45,1737.00
2012-07-19,EQ,4545.00,4545.00,4479.00,4502.35,4485.00,4485.00,4489.86,5024.00,3925.00,10767.00,48342338.95,703.00
2012-07-18,EQ,4503.50,4509.00,4475.00,4498.70,4500.00,4502.35,4499.02,5024.00,3925.00,2765.00,12439788.95,573.00
2012-07-17,EQ,4529.00,4545.95,4465.00,4525.15,4495.00,4498.70,4507.54,5024.00,3925.00,5396.00,24322693.70,1076.00
2012-07-16,EQ,4452.30,4531.00,4452.30,4482.65,4525.00,4525.15,4518.30,5024.00,3925.00,16561.00,74827533.25,1264.00
2012-07-13,EQ,4482.00,4520.00,4450.00,4503.15,4482.00,4482.65,4508.48,5024.00,3925.00,70984.00,320029729.60,2300.00
2012-07-12,EQ,4524.00,4524.00,4470.05,4496.55,4509.75,4503.15,4499.90,5024.00,3925.00,21316.00,95919833.60,4144.00
2012-07-11,EQ,4450.15,4509.00,4445.00,4464.35,4498.80,4496.55,4483.31,5024.00,3925.00,20268.00,90867754.35,2739.00
2012-07-10,EQ,4419.00,4478.70,4419.00,4420.65,4465.00,4464.35,4458.28,5024.00,3925.00,32964.00,146962848.50,2048.00
2012-07-09,EQ,4437.00,4478.00,4410.00,4437.20,4422.00,4420.65,4435.77,5024.00,3925.00,11624.00,51561373.55,2012.00
2012-07-06,EQ,4450.00,4470.00,4420.00,4459.75,4449.00,4437.20,4438.71,5024.00,3925.00,29078.00,129068860.35,4877.00
2012-07-05,EQ,4476.10,4500.00,4455.00,4475.50,4459.90,4459.75,4486.56,5024.00,3925.00,48268.00,216557298.70,1866.00
2012-07-04,EQ,4541.35,4552.55,4470.05,4536.05,4475.00,4475.50,4480.29,5024.00,3925.00,82730.00,370654291.15,2118.00
2012-07-03,EQ,4560.00,4562.45,4515.15,4536.75,4538.00,4536.05,4536.83,5024.00,3925.00,58414.00,265014526.85,2139.00
2012-07-02,EQ,4567.00,4640.00,4527.50,4539.05,4527.50,4536.75,4558.12,5024.00,3925.00,8720.00,39746777.80,2198.00
2012-06-29,EQ,4502.70,4555.00,4490.15,4499.55,4550.90,4539.05,4519.16,5024.00,3879.00,49289.00,222744866.50,6560.00
2012-06-28,EQ,4570.00,4570.00,4475.00,4499.80,4505.00,4499.55,4499.79,5024.00,3879.00,33881.00,152457408.05,2395.00
2012-06-27,EQ,4575.00,4575.00,4488.00,4478.00,4495.00,4499.80,4506.55,5024.00,3879.00,40568.00,182821825.25,1716.00
2012-06-26,EQ,4580.00,4580.00,4460.50,4499.90,4480.30,4478.00,4477.26,5024.00,3879.00,12979.00,58110311.75,3806.00
2012-06-25,EQ,4485.00,4547.30,4475.10,4515.10,4500.00,4499.90,4505.96,5024.00,3879.00,6231.00,28076648.00,1695.00
2012-06-22,EQ,4590.00,4620.00,4450.00,4479.85,4520.00,4515.10,4527.55,5024.00,3855.00,12137.00,54950898.05,2472.00
2012-06-21,EQ,4482.05,4610.00,4470.00,4590.70,4485.25,4479.85,4497.49,5024.00,3855.00,52154.00,234562332.65,5521.00
2012-06-20,EQ,4560.00,4619.95,4550.80,4590.95,4580.00,4590.70,4593.74,5024.00,3855.00,19241.00,88388149.40,3635.00
2012-06-19,EQ,4482.05,4597.00,4482.05,4515.20,4596.00,4590.95,4573.72,5024.00,3855.00,12320.00,56348264.90,5250.00
2012-06-18,EQ,4543.90,4580.00,4500.00,4511.55,4518.00,4515.20,4530.37,5024.00,3855.00,5267.00,23861445.25,1780.00
2012-06-15,EQ,4548.00,4548.00,4502.00,4541.40,4534.00,4511.55,4515.59,5024.00,3855.00,47769.00,215705203.85,4299.00
2012-06-14,EQ,4528.00,4564.45,4500.25,4526.45,4560.00,4541.40,4537.53,5024.00,3855.00,14040.00,63706935.40,5239.00
2012-06-13,EQ,4466.50,4555.70,4466.45,4466.60,4525.70,4526.45,4526.58,5024.00,3855.00,19660.00,88992583.75,4399.00
2012-06-12,EQ,4498.95,4526.00,4457.80,4487.35,4467.00,4466.60,4474.85,5024.00,3855.00,25789.00,115401857.90,9038.00
2012-06-11,EQ,4516.90,4553.95,4454.00,4516.60,4495.00,4487.35,4485.46,5024.00,3855.00,19199.00,86116355.70,4657.00
2012-06-08,EQ,4547.95,4575.00,4490.00,4548.15,4519.95,4516.60,4515.66,5024.00,3855.00,12198.00,55082060.70,2521.00
2012-06-07,EQ,4594.75,4594.75,4462.40,4547.05,4550.00,4548.15,4534.65,5024.00,3855.00,12133.00,55018936.25,2959.00
2012-06-06,EQ,4520.00,4590.00,4520.00,4535.25,4550.00,4547.05,4546.23,5024.00,3855.00,15729.00,71507629.30,3542.00
2012-06-05,EQ,4520.00,4571.50,4520.00,4546.00,4540.00,4535.25,4546.05,5024.00,3855.00,20089.00,91325522.50,2554.00
2012-06-04,EQ,4579.00,4583.00,4519.95,4583.45,4550.00,4546.00,4551.09,5024.00,3855.00,9833.00,44750881.70,1702.00
2012-06-01,EQ,4545.00,4600.00,4463.35,4505.20,4570.00,4583.45,4566.91,5024.00,3855.00,20022.00,91438700.30,4401.00
2012-05-31,EQ,4554.00,4554.00,4440.95,4464.35,4486.20,4505.20,4496.28,5024.00,3855.00,27370.00,123063081.15,3108.00
2012-05-30,EQ,4568.95,4568.95,4421.00,4539.55,4475.05,4464.35,4467.59,5024.00,3855.00,31710.00,141667195.25,10561.00
2012-05-29,EQ,4572.00,4574.00,4526.00,4536.35,4528.00,4539.55,4547.67,5024.00,3855.00,15770.00,71716786.90,2803.00
2012-05-28,EQ,4500.00,4574.95,4500.00,4528.60,4545.05,4536.35,4525.68,5024.00,3855.00,16742.00,75768928.85,1850.00
2012-05-25,EQ,4560.00,4613.95,4515.10,4551.95,4529.00,4528.60,4563.23,5024.00,3855.00,17751.00,81001854.15,1538.00
2012-05-24,EQ,4552.50,4650.00,4525.00,4616.50,4533.00,4551.95,4560.82,5024.00,3855.00,14387.00,65616474.55,2740.00
2012-05-23,EQ,4717.95,4718.00,4600.00,4693.50,4614.95,4616.50,4645.65,5024.00,3855.00,5826.00,27065570.55,1093.00
2012-05-22,EQ,4675.05,4727.45,4675.00,4681.10,4695.00,4693.50,4698.13,5024.00,3855.00,59979.00,281789238.00,633.00
2012-05-21,EQ,4714.90,4750.00,4672.05,4699.80,4697.00,4681.10,4695.23,5024.00,3855.00,12064.00,56643269.35,2459.00
2012-05-18,EQ,4699.45,4725.00,4615.40,4707.40,4723.00,4699.80,4688.64,5024.00,3855.00,22494.00,105466327.80,3692.00
2012-05-17,EQ,4561.55,4725.10,4561.55,4561.55,4688.00,4707.40,4684.97,5024.00,3855.00,37451.00,175456685.30,5646.00
2012-05-16,EQ,4627.05,4627.05,4549.35,4627.45,4565.00,4561.55,4562.59,5024.00,3855.00,6081.00,27745097.55,1936.00
2012-05-15,EQ,4659.95,4660.00,4610.00,4664.50,4610.00,4627.45,4635.23,5024.00,3855.00,14425.00,66863232.00,2983.00
2012-05-14,EQ,4559.00,4700.00,4511.15,4559.45,4680.10,4664.50,4597.31,5024.00,3855.00,17704.00,81390830.60,1423.00
2012-05-11,EQ,4525.00,4580.00,4490.10,4502.50,4580.00,4559.45,4514.41,5024.00,3855.00,9575.00,43225474.30,1107.00
2012-05-10,EQ,4496.00,4550.00,4449.00,4444.80,4531.00,4502.50,4485.68,5024.00,3855.00,20515.00,92023671.10,3014.00
2012-05-09,EQ,4509.00,4547.00,4420.00,4488.80,4449.90,4444.80,4450.23,5024.00,3855.00,263586.00,1173019477.30,2425.00
2012-05-08,EQ,4599.00,4600.00,4401.00,4576.10,4530.00,4488.80,4555.47,5024.00,3855.00,19378.00,88275859.15,1907.00
2012-05-07,EQ,4594.90,4595.00,4515.50,4568.40,4568.10,4576.10,4574.80,5024.00,3855.00,15976.00,73086933.00,1576.00
2012-05-04,EQ,4580.05,4697.30,4530.00,4613.65,4545.00,4568.40,4596.01,5024.00,3850.40,194740.00,895027187.25,2377.00
2012-05-03,EQ,4632.00,4664.40,4582.20,4622.70,4609.40,4613.65,4636.07,5024.00,3850.40,39582.00,183504785.10,3702.00
2012-05-02,EQ,4699.95,4725.00,4581.00,4674.15,4582.00,4622.70,4658.60,5024.00,3850.40,150422.00,700755302.85,4644.00
2012-04-30,EQ,4700.10,4719.75,4655.00,4709.35,4677.00,4674.15,4682.03,5024.00,3850.40,6985.00,32703980.70,1430.00
2012-04-28,EQ,4650.00,4750.00,4650.00,4696.05,4692.00,4709.35,4713.70,5024.00,3792.00,1218.00,5741284.15,207.00
2012-04-27,EQ,4743.90,4778.50,4670.00,4735.15,4682.00,4696.05,4699.83,5024.00,3792.00,19055.00,89555215.40,6272.00
2012-04-26,EQ,4935.00,4969.95,4714.10,4935.70,4736.00,4735.15,4764.48,5024.00,3792.00,43829.00,208822514.25,10660.00
2012-04-25,EQ,4912.00,4975.00,4902.20,4883.70,4930.00,4935.70,4940.02,5024.00,3792.00,9828.00,48550467.50,2334.00
2012-04-24,EQ,4920.00,4941.85,4872.00,4882.65,4905.00,4883.70,4897.13,5024.00,3792.00,5340.00,26150653.45,1259.00
2012-04-23,EQ,4950.05,5015.00,4816.15,4978.75,4870.00,4882.65,4960.34,5024.00,3792.00,26201.00,129965817.30,3588.00
2012-04-20,EQ,4851.00,4990.15,4851.00,4903.90,4978.00,4978.75,4972.25,5024.00,3705.00,25081.00,124709080.00,2657.00
2012-04-19,EQ,4978.00,5024.00,4848.60,4960.50,4930.00,4903.90,4966.55,5024.00,3705.00,30863.00,153282733.75,4856.00
2012-04-18,EQ,4888.00,4994.00,4845.00,4828.85,4952.10,4960.50,4925.89,4994.00,3705.00,58402.00,287681746.80,7712.00
2012-04-17,EQ,4800.00,4893.00,4770.00,4785.25,4854.00,4828.85,4837.87,4975.50,3705.00,32302.00,156272997.25,6489.00
2012-04-16,EQ,4922.65,4958.70,4751.00,4922.65,4788.00,4785.25,4866.77,4975.50,3705.00,41432.00,201639957.90,3756.00
2012-04-13,EQ,4922.85,4975.00,4900.35,4921.15,4921.00,4922.65,4941.07,4975.50,3670.00,23103.00,114153599.70,2518.00
2012-04-12,EQ,4867.45,4975.50,4791.60,4867.45,4920.00,4921.15,4936.60,4975.50,3670.00,26106.00,128874889.90,4875.00
2012-04-11,EQ,4795.00,4906.95,4733.05,4784.15,4849.00,4867.45,4859.08,4906.95,3670.00,58961.00,286496509.85,7435.00
2012-04-10,EQ,4506.35,4848.00,4506.35,4579.00,4810.00,4784.15,4768.68,4848.00,3670.00,61917.00,295262086.10,11599.00
2012-04-09,EQ,4695.00,4763.15,4560.00,4687.25,4565.10,4579.00,4606.01,4821.00,3670.00,33824.00,155793794.20,5371.00
2012-04-04,EQ,4743.00,4780.00,4676.55,4742.50,4686.00,4687.25,4714.57,4821.00,3652.05,16991.00,80105331.20,4016.00
2012-04-03,EQ,4649.85,4821.00,4606.35,4685.65,4730.00,4742.50,4740.97,4821.00,3652.05,16078.00,76225244.55,2677.00
2012-04-02,EQ,4610.00,4739.90,4561.00,4630.60,4692.50,4685.65,4687.10,4739.90,3652.05,35630.00,167001526.80,3581.00
2012-03-30,EQ,4509.95,4670.00,4481.85,4499.20,4641.00,4630.60,4551.49,4680.00,3635.00,32002.00,145656865.20,3364.00
2012-03-29,EQ,4599.80,4625.00,4403.30,4544.05,4539.00,4499.20,4501.86,4680.00,3635.00,17800.00,80133158.10,3086.00
2012-03-28,EQ,4500.00,4568.00,4475.00,4474.75,4532.25,4544.05,4520.11,4680.00,3635.00,127263.00,575242715.85,6041.00
2012-03-27,EQ,4528.15,4644.00,4434.95,4448.05,4495.00,4474.75,4496.46,4680.00,3635.00,111326.00,500572642.30,10932.00
